"final_gene","geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vitvi05_01chr13g27290","Vitvi05_01chr13g27290",6.99590563916002,6.06394707379721,1.30968480245013,4.63008127028192,3.65522241120163e-06,2.12553686788369e-05
"Vitvi05_01chr08g21380","Vitvi05_01chr08g21380",272.579318204344,-1.81397087512322,0.391787923560101,-4.62998159473629,3.65698236713184e-06,2.12613198408112e-05
"Vitvi05_01chr13g06030","Vitvi05_01chr13g06030",14.5465088467246,-2.03063859848449,0.438779316630618,-4.62792689062407,3.69344346795743e-06,2.14603339665981e-05
"Vitvi05_01chr05g01000","Vitvi05_01chr05g01000",205.276553603086,2.26784779039011,0.490086396424591,4.62744488917693,3.70204700061107e-06,2.14973423294386e-05
"Vitvi05_01chr04g06910","Vitvi05_01chr04g06910",11.6631999723822,1.68823515639093,0.36487635824275,4.6268691249866,3.71234934427204e-06,2.15528310884466e-05
"Vitvi05_01chr15g02010","Vitvi05_01chr15g02010",20.3994894226303,1.48453665215052,0.320999341518176,4.62473425998122,3.75078962338965e-06,2.17628730188474e-05
"Vitvi05_01chr12g21490","Vitvi05_01chr12g21490",281.084122300333,-1.39275362094451,0.301166433331003,-4.6245313780164,3.75446249555321e-06,2.17754298566685e-05
"Vitvi05_01chr08g22510","Vitvi05_01chr08g22510",656.506417822654,1.22590861645464,0.265229113312267,4.62207410470554,3.79922239054065e-06,2.20261806638575e-05
"Vitvi05_01chr00g07770","Vitvi05_01chr00g07770",25.7409329037453,2.56526962206999,0.555052823533007,4.6216675482193,3.80667707018364e-06,2.20649679333175e-05
"Vitvi05_01chr06g19740","Vitvi05_01chr06g19740",219.923365155891,-1.40139681405753,0.3032362237655,-4.62146902060509,3.810322394951e-06,2.20772312831505e-05
"LBDIc7","Vitvi05_01chr07g22140",6.35241374135574,-6.10701705949871,1.32165294678452,-4.62074183268507,3.8237034730093e-06,2.2141429177911e-05
"Vitvi05_01chr15g13640","Vitvi05_01chr15g13640",2.25904620702751,-4.89709625279079,1.0598616223595,-4.62050530888051,3.82806547768079e-06,2.21622418930472e-05
"WBC5","Vitvi05_01chr07g23510",125.293909864606,3.57615423757292,0.774112774309658,4.61968120957838,3.84330092350249e-06,2.22415245504857e-05
"bZIP49","Vitvi05_01chr18g17550",70.4766310159142,-2.3538067819348,0.509859634491215,-4.61657802011262,3.90119396720894e-06,2.25584665579834e-05
"Vitvi05_01chr13g11140","Vitvi05_01chr13g11140",34.2629415563916,1.74306057908127,0.377642106266361,4.61564150331224,3.91882917706643e-06,2.26559028690566e-05
"Vitvi05_01chr05g04560","Vitvi05_01chr05g04560",661.639067666157,-1.16310784121173,0.252039280921115,-4.61478796860941,3.93496831442326e-06,2.2735547510837e-05
"Vitvi05_01chr12g18340","Vitvi05_01chr12g18340",12.3658986092872,-2.21004049615346,0.478980363803491,-4.6140523978978,3.94892800938633e-06,2.28116381666892e-05
"Vitvi05_01chr01g01000","Vitvi05_01chr01g01000",136.587655761948,-1.34808437239879,0.292273508850375,-4.61240698037028,3.98032686915202e-06,2.29838198449575e-05
"Vitvi05_01chr14g22680","Vitvi05_01chr14g22680",46.8307046968074,-1.17442458499585,0.254630569128313,-4.61226862515488,3.98297792592234e-06,2.29945281619349e-05
"Vitvi05_01chr15g18990","Vitvi05_01chr15g18990",98.7857529824671,1.39807981346189,0.303301613353047,4.60953635559632,4.03567960011886e-06,2.32708604348843e-05
"UGT-like24","Vitvi05_01chr12g16360",154.987048622033,2.20914941152664,0.479389667850997,4.60825411909645,4.06064195178225e-06,2.33961059042208e-05
"Vitvi05_01chr02g01620","Vitvi05_01chr02g01620",24.7263287083532,2.17901028289733,0.472890123301324,4.60785746102139,4.06839394201417e-06,2.34360925025306e-05
"Vitvi05_01chr12g08880","Vitvi05_01chr12g08880",34.8198388489892,-1.7447722668528,0.378674307225119,-4.60758027033387,4.07381956696184e-06,2.34626647286354e-05
"Vitvi05_01chr02g03100","Vitvi05_01chr02g03100",17.7554292089896,-1.64691735233795,0.357460802386232,-4.60726698240463,4.07996009318179e-06,2.34933429183693e-05
"Vitvi05_01chr16g22240","Vitvi05_01chr16g22240",36.91111107445,-1.78949949843525,0.388580331927628,-4.60522407183629,4.12021972733979e-06,2.37157054136372e-05
"Vitvi05_01chr07g02740","Vitvi05_01chr07g02740",53.3620096979494,-1.92617394544748,0.418274290708983,-4.6050498159535,4.12367135403437e-06,2.37308407706451e-05
"Vitvi05_01chr05g22920","Vitvi05_01chr05g22920",38.4187814229295,1.46800826661735,0.318920380350975,4.60305567490481,4.1633687310781e-06,2.39497412896174e-05
