"final_gene","geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vitvi05_01chr01g00660","Vitvi05_01chr01g00660",357.695379126369,8.55737870804742,0.124768769431577,68.5859029229288,0,0
"Vitvi05_01chr01g00670","Vitvi05_01chr01g00670",183.134327165301,7.49367300360985,0.126641291217732,59.1724305047246,0,0
"Vitvi05_01chr01g00710","Vitvi05_01chr01g00710",749.588705157819,9.11347786217584,0.158791041362382,57.3928968787206,0,0
"Vitvi05_01chr01g00720","Vitvi05_01chr01g00720",977.545026534144,10.3013707128867,0.146728422995111,70.2070567011403,0,0
"Vitvi05_01chr01g00730","Vitvi05_01chr01g00730",1641.55839000509,11.2020652796832,0.218435583563387,51.2831522087266,0,0
"Vitvi05_01chr01g00740","Vitvi05_01chr01g00740",789.848982383416,9.53386861738195,0.152772142633793,62.4058054892598,0,0
"Vitvi05_01chr01g00760","Vitvi05_01chr01g00760",2437.08210381928,12.024936464532,0.250113909370988,48.0778397921712,0,0
"Vitvi05_01chr01g00790","Vitvi05_01chr01g00790",317.625039634313,9.07322484344348,0.190240056389627,47.6935563184484,0,0
"Vitvi05_01chr01g00810","Vitvi05_01chr01g00810",345.511849293766,9.06943520650173,0.107228603437114,84.5803723613787,0,0
"Vitvi05_01chr01g00830","Vitvi05_01chr01g00830",732.420908670972,9.51754463057884,0.106902648462443,89.0300171929097,0,0
"Vitvi05_01chr01g00860","Vitvi05_01chr01g00860",426.900185788614,8.94978414551829,0.18950435572154,47.2273268413376,0,0
"Vitvi05_01chr01g00880","Vitvi05_01chr01g00880",619.742608621188,9.0587498837018,0.183975674727798,49.238845826247,0,0
"Vitvi05_01chr01g00910","Vitvi05_01chr01g00910",590.152542880683,8.7350470437635,0.217011196069961,40.2515962399814,0,0
"Vitvi05_01chr01g00950","Vitvi05_01chr01g00950",484.968094931078,8.71069451966307,0.0933692104709022,93.2930082168542,0,0
"Vitvi05_01chr01g00960","Vitvi05_01chr01g00960",612.757282144432,9.74075087405372,0.0998572260402917,97.5467801411126,0,0
"DJC1","Vitvi05_01chr01g00970",1008.39580239228,9.75201310719872,0.0951637082553259,102.476178009309,0,0
"Vitvi05_01chr01g01010","Vitvi05_01chr01g01010",3997.43773438155,12.2550443742697,0.129837588509867,94.3874922117673,0,0
"Vitvi05_01chr01g01030","Vitvi05_01chr01g01030",3280.39085318961,11.5560384201078,0.158192266577515,73.0505900833358,0,0
"Vitvi05_01chr01g01040","Vitvi05_01chr01g01040",1151.19977300173,10.1392148939895,0.100647621092612,100.739737153447,0,0
"Vitvi05_01chr01g01050","Vitvi05_01chr01g01050",1906.4109809754,10.7731205839517,0.121880144178391,88.3911046920289,0,0
"Vitvi05_01chr01g01080","Vitvi05_01chr01g01080",631.477881980904,9.6847945784087,0.114830721648681,84.3397519353653,0,0
"FKBP13","Vitvi05_01chr01g01100",1662.78980613419,10.9853303276943,0.120693360617477,91.0185139554692,0,0
"Vitvi05_01chr01g01110","Vitvi05_01chr01g01110",173.865092685882,7.52945589407162,0.128320194558038,58.6770922535201,0,0
"Vitvi05_01chr01g01240","Vitvi05_01chr01g01240",601.608750702192,9.13863565388836,0.10204069538675,89.5587355540014,0,0
"Vitvi05_01chr01g01250","Vitvi05_01chr01g01250",4451.30482445359,10.8877876208497,0.210903778866901,51.6244311948573,0,0
"Vitvi05_01chr01g01260","Vitvi05_01chr01g01260",601.226817180491,9.12105208852689,0.118688708419312,76.8485242614943,0,0
"Vitvi05_01chr01g01270","Vitvi05_01chr01g01270",79.2175277351952,6.11474461642787,0.14032878151416,43.5744153868453,0,0
"Vitvi05_01chr01g01280","Vitvi05_01chr01g01280",1522.97334990204,10.819720913896,0.149299982015433,72.4696732567424,0,0
"Vitvi05_01chr01g01310","Vitvi05_01chr01g01310",454.378596645856,8.36459279754194,0.21538395840898,38.8357278756058,0,0
"Vitvi05_01chr01g01330","Vitvi05_01chr01g01330",114.716976871456,6.40783586224244,0.145992544139396,43.8915281599871,0,0
"Vitvi05_01chr01g01370","Vitvi05_01chr01g01370",199.083584750026,7.36412173437348,0.152047830177455,48.4329288078548,0,0
"Vitvi05_01chr01g01380","Vitvi05_01chr01g01380",222.973964270899,7.80693138899704,0.104995980741454,74.35457370717,0,0
"Vitvi05_01chr01g01430","Vitvi05_01chr01g01430",182.04658051668,7.29259738044617,0.129810603090218,56.1787497079712,0,0
"ZFP2","Vitvi05_01chr01g01440",789.247785690899,9.65275410108578,0.0850113783532229,113.546613266033,0,0
"Vitvi05_01chr01g01460","Vitvi05_01chr01g01460",108.876342229705,6.86950822611199,0.171589523638817,40.0345433709099,0,0
"Vitvi05_01chr01g01470","Vitvi05_01chr01g01470",106.861924906079,6.51073536081387,0.164535544402185,39.5703881764249,0,0
"Vitvi05_01chr01g01550","Vitvi05_01chr01g01550",355.809773073609,8.67908848739035,0.218337535764495,39.7507852097034,0,0
"Vitvi05_01chr01g01610","Vitvi05_01chr01g01610",544.863394487106,9.09957842868876,0.13951470595682,65.2230771393024,0,0
"Vitvi05_01chr01g01620","Vitvi05_01chr01g01620",115.716420905664,6.32308966737805,0.136517252388096,46.317147150036,0,0
"Vitvi05_01chr01g01670","Vitvi05_01chr01g01670",547.536077686806,8.94162795935132,0.1388886103427,64.3798504232156,0,0
